,function_name,id,number,first,next,type
0,sqlite3UnixIsDirWritable,0,3074457345618258674,METHOD,int sqlite3UnixIsDirWritable (char *zBuf),0
0,sqlite3UnixIsDirWritable,1,3074457345618258675,PARAM,char *zBuf,0
0,sqlite3UnixIsDirWritable,2,3074457345618258676,BLOCK,<empty>,0
0,sqlite3UnixIsDirWritable,3,3074457345618258677,LOCAL,struct stat buf,0
0,sqlite3UnixIsDirWritable,4,3074457345618258678,CONTROL_STRUCTURE,if (zBuf==0),0
0,sqlite3UnixIsDirWritable,5,3074457345618258679,equals,zBuf==0,1
0,sqlite3UnixIsDirWritable,6,3074457345618258680,IDENTIFIER,zBuf,0
0,sqlite3UnixIsDirWritable,7,3074457345618258681,LITERAL,0,0
0,sqlite3UnixIsDirWritable,8,3074457345618258682,RETURN,return 0;,0
0,sqlite3UnixIsDirWritable,9,3074457345618258683,LITERAL,0,0
0,sqlite3UnixIsDirWritable,10,3074457345618258684,CONTROL_STRUCTURE,if (zBuf[0]==0),0
0,sqlite3UnixIsDirWritable,11,3074457345618258685,equals,zBuf[0]==0,1
0,sqlite3UnixIsDirWritable,12,3074457345618258686,indirectIndexAccess,zBuf[0],1
0,sqlite3UnixIsDirWritable,13,3074457345618258687,IDENTIFIER,zBuf,0
0,sqlite3UnixIsDirWritable,14,3074457345618258688,LITERAL,0,0
0,sqlite3UnixIsDirWritable,15,3074457345618258689,LITERAL,0,0
0,sqlite3UnixIsDirWritable,16,3074457345618258690,RETURN,return 0;,0
0,sqlite3UnixIsDirWritable,17,3074457345618258691,LITERAL,0,0
0,sqlite3UnixIsDirWritable,18,3074457345618258692,CONTROL_STRUCTURE,"if (stat(zBuf, &buf))",0
0,sqlite3UnixIsDirWritable,19,3074457345618258693,stat,"stat(zBuf, &buf)",0
0,sqlite3UnixIsDirWritable,20,3074457345618258694,IDENTIFIER,zBuf,0
0,sqlite3UnixIsDirWritable,21,3074457345618258695,addressOf,&buf,1
0,sqlite3UnixIsDirWritable,22,3074457345618258696,IDENTIFIER,buf,0
0,sqlite3UnixIsDirWritable,23,3074457345618258697,RETURN,return 0;,0
0,sqlite3UnixIsDirWritable,24,3074457345618258698,LITERAL,0,0
0,sqlite3UnixIsDirWritable,25,3074457345618258699,CONTROL_STRUCTURE,if (!S_ISDIR(buf.st_mode)),0
0,sqlite3UnixIsDirWritable,26,3074457345618258700,logicalNot,!S_ISDIR(buf.st_mode),1
0,sqlite3UnixIsDirWritable,27,3074457345618258701,S_ISDIR,S_ISDIR(buf.st_mode),0
0,sqlite3UnixIsDirWritable,28,3074457345618258702,fieldAccess,buf.st_mode,1
0,sqlite3UnixIsDirWritable,29,3074457345618258703,IDENTIFIER,buf,0
0,sqlite3UnixIsDirWritable,30,3074457345618258704,FIELD_IDENTIFIER,st_mode,0
0,sqlite3UnixIsDirWritable,31,3074457345618258705,RETURN,return 0;,0
0,sqlite3UnixIsDirWritable,32,3074457345618258706,LITERAL,0,0
0,sqlite3UnixIsDirWritable,33,3074457345618258707,CONTROL_STRUCTURE,"if (access(zBuf, 07))",0
0,sqlite3UnixIsDirWritable,34,3074457345618258708,access,"access(zBuf, 07)",0
0,sqlite3UnixIsDirWritable,35,3074457345618258709,IDENTIFIER,zBuf,0
0,sqlite3UnixIsDirWritable,36,3074457345618258710,LITERAL,07,0
0,sqlite3UnixIsDirWritable,37,3074457345618258711,RETURN,return 0;,0
0,sqlite3UnixIsDirWritable,38,3074457345618258712,LITERAL,0,0
0,sqlite3UnixIsDirWritable,39,3074457345618258713,RETURN,return 1;,0
0,sqlite3UnixIsDirWritable,40,3074457345618258714,LITERAL,1,0
0,sqlite3UnixIsDirWritable,41,3074457345618258715,METHOD_RETURN,int,0
