,function_name,id,number,first,next,type
0,canonical_perm_path,0,3074457345618258674,METHOD,ANY canonical_perm_path (const char *path),0
0,canonical_perm_path,1,3074457345618258675,PARAM,const char *path,0
0,canonical_perm_path,2,3074457345618258676,BLOCK,<empty>,0
0,canonical_perm_path,3,3074457345618258677,LOCAL,int len,0
0,canonical_perm_path,4,3074457345618258678,assignment,len = strlen(path),1
0,canonical_perm_path,5,3074457345618258679,IDENTIFIER,len,0
0,canonical_perm_path,6,3074457345618258680,strlen,strlen(path),0
0,canonical_perm_path,7,3074457345618258681,IDENTIFIER,path,0
0,canonical_perm_path,8,3074457345618258682,LOCAL,char* copy,0
0,canonical_perm_path,9,3074457345618258683,LOCAL,char* ret,0
0,canonical_perm_path,10,3074457345618258684,CONTROL_STRUCTURE,"if (strcmp (path, ""/"") == 0)",0
0,canonical_perm_path,11,3074457345618258685,equals,"strcmp (path, ""/"") == 0",1
0,canonical_perm_path,12,3074457345618258686,strcmp,"strcmp (path, ""/"")",0
0,canonical_perm_path,13,3074457345618258687,IDENTIFIER,path,0
0,canonical_perm_path,14,3074457345618258688,LITERAL,"""/""",0
0,canonical_perm_path,15,3074457345618258689,LITERAL,0,0
0,canonical_perm_path,16,3074457345618258690,RETURN,return g_strdup(path);,0
0,canonical_perm_path,17,3074457345618258691,g_strdup,g_strdup(path),0
0,canonical_perm_path,18,3074457345618258692,IDENTIFIER,path,0
0,canonical_perm_path,19,3074457345618258693,CONTROL_STRUCTURE,if (path[0] == '/' && path[len-1] != '/'),0
0,canonical_perm_path,20,3074457345618258694,logicalAnd,path[0] == '/' && path[len-1] != '/',1
0,canonical_perm_path,21,3074457345618258695,equals,path[0] == '/',1
0,canonical_perm_path,22,3074457345618258696,indirectIndexAccess,path[0],1
0,canonical_perm_path,23,3074457345618258697,IDENTIFIER,path,0
0,canonical_perm_path,24,3074457345618258698,LITERAL,0,0
0,canonical_perm_path,25,3074457345618258699,LITERAL,'/',0
0,canonical_perm_path,26,3074457345618258700,notEquals,path[len-1] != '/',1
0,canonical_perm_path,27,3074457345618258701,indirectIndexAccess,path[len-1],1
0,canonical_perm_path,28,3074457345618258702,IDENTIFIER,path,0
0,canonical_perm_path,29,3074457345618258703,subtraction,len-1,1
0,canonical_perm_path,30,3074457345618258704,IDENTIFIER,len,0
0,canonical_perm_path,31,3074457345618258705,LITERAL,1,0
0,canonical_perm_path,32,3074457345618258706,LITERAL,'/',0
0,canonical_perm_path,33,3074457345618258707,RETURN,return g_strdup(path);,0
0,canonical_perm_path,34,3074457345618258708,g_strdup,g_strdup(path),0
0,canonical_perm_path,35,3074457345618258709,IDENTIFIER,path,0
0,canonical_perm_path,36,3074457345618258710,assignment,copy = g_strdup(path),1
0,canonical_perm_path,37,3074457345618258711,IDENTIFIER,copy,0
0,canonical_perm_path,38,3074457345618258712,g_strdup,g_strdup(path),0
0,canonical_perm_path,39,3074457345618258713,IDENTIFIER,path,0
0,canonical_perm_path,40,3074457345618258714,CONTROL_STRUCTURE,if (copy[len-1] == '/'),0
0,canonical_perm_path,41,3074457345618258715,equals,copy[len-1] == '/',1
0,canonical_perm_path,42,3074457345618258716,indirectIndexAccess,copy[len-1],1
0,canonical_perm_path,43,3074457345618258717,IDENTIFIER,copy,0
0,canonical_perm_path,44,3074457345618258718,subtraction,len-1,1
0,canonical_perm_path,45,3074457345618258719,IDENTIFIER,len,0
0,canonical_perm_path,46,3074457345618258720,LITERAL,1,0
0,canonical_perm_path,47,3074457345618258721,LITERAL,'/',0
0,canonical_perm_path,48,3074457345618258722,assignment,copy[len-1] = 0,1
0,canonical_perm_path,49,3074457345618258723,indirectIndexAccess,copy[len-1],1
0,canonical_perm_path,50,3074457345618258724,IDENTIFIER,copy,0
0,canonical_perm_path,51,3074457345618258725,subtraction,len-1,1
0,canonical_perm_path,52,3074457345618258726,IDENTIFIER,len,0
0,canonical_perm_path,53,3074457345618258727,LITERAL,1,0
0,canonical_perm_path,54,3074457345618258728,LITERAL,0,0
0,canonical_perm_path,55,3074457345618258729,CONTROL_STRUCTURE,if (copy[0] != '/'),0
0,canonical_perm_path,56,3074457345618258730,notEquals,copy[0] != '/',1
0,canonical_perm_path,57,3074457345618258731,indirectIndexAccess,copy[0],1
0,canonical_perm_path,58,3074457345618258732,IDENTIFIER,copy,0
0,canonical_perm_path,59,3074457345618258733,LITERAL,0,0
0,canonical_perm_path,60,3074457345618258734,LITERAL,'/',0
0,canonical_perm_path,61,3074457345618258735,assignment,"ret = g_strconcat (""/"", copy, NULL)",1
0,canonical_perm_path,62,3074457345618258736,IDENTIFIER,ret,0
0,canonical_perm_path,63,3074457345618258737,g_strconcat,"g_strconcat (""/"", copy, NULL)",0
0,canonical_perm_path,64,3074457345618258738,LITERAL,"""/""",0
0,canonical_perm_path,65,3074457345618258739,IDENTIFIER,copy,0
0,canonical_perm_path,66,3074457345618258740,IDENTIFIER,NULL,0
0,canonical_perm_path,67,3074457345618258741,CONTROL_STRUCTURE,else,0
0,canonical_perm_path,68,3074457345618258742,assignment,ret = copy,1
0,canonical_perm_path,69,3074457345618258743,IDENTIFIER,ret,0
0,canonical_perm_path,70,3074457345618258744,IDENTIFIER,copy,0
0,canonical_perm_path,71,3074457345618258745,RETURN,return ret;,0
0,canonical_perm_path,72,3074457345618258746,IDENTIFIER,ret,0
0,canonical_perm_path,73,3074457345618258747,METHOD_RETURN,ANY,0
