,function_name,id,number,first,next,type
0,isValidString,0,3074457345618258674,METHOD,bool isValidString (const void* const address),0
0,isValidString,1,3074457345618258675,PARAM,const void* const address,0
0,isValidString,2,3074457345618258676,BLOCK,<empty>,0
0,isValidString,3,3074457345618258677,CONTROL_STRUCTURE,if ((void*)address == NULL),0
0,isValidString,4,3074457345618258678,equals,(void*)address == NULL,1
0,isValidString,5,3074457345618258679,cast,(void*)address,1
0,isValidString,6,3074457345618258680,UNKNOWN,void*,0
0,isValidString,7,3074457345618258681,IDENTIFIER,address,0
0,isValidString,8,3074457345618258682,IDENTIFIER,NULL,0
0,isValidString,9,3074457345618258683,BLOCK,<empty>,0
0,isValidString,10,3074457345618258684,RETURN,return false;,0
0,isValidString,11,3074457345618258685,IDENTIFIER,false,0
0,isValidString,12,3074457345618258686,LOCAL,char[500] buffer,0
0,isValidString,13,3074457345618258687,CONTROL_STRUCTURE,if ((uintptr_t)address+sizeof(buffer) < (uintptr_t)address),0
0,isValidString,14,3074457345618258688,lessThan,(uintptr_t)address+sizeof(buffer) < (uintptr_t)address,1
0,isValidString,15,3074457345618258689,addition,(uintptr_t)address+sizeof(buffer),1
0,isValidString,16,3074457345618258690,cast,(uintptr_t)address,1
0,isValidString,17,3074457345618258691,UNKNOWN,uintptr_t,0
0,isValidString,18,3074457345618258692,IDENTIFIER,address,0
0,isValidString,19,3074457345618258693,sizeOf,sizeof(buffer),1
0,isValidString,20,3074457345618258694,IDENTIFIER,buffer,0
0,isValidString,21,3074457345618258695,cast,(uintptr_t)address,1
0,isValidString,22,3074457345618258696,UNKNOWN,uintptr_t,0
0,isValidString,23,3074457345618258697,IDENTIFIER,address,0
0,isValidString,24,3074457345618258698,BLOCK,<empty>,0
0,isValidString,25,3074457345618258699,RETURN,return false;,0
0,isValidString,26,3074457345618258700,IDENTIFIER,false,0
0,isValidString,27,3074457345618258701,CONTROL_STRUCTURE,"if (!ksmem_copySafely(address, buffer, sizeof(buffer)))",0
0,isValidString,28,3074457345618258702,logicalNot,"!ksmem_copySafely(address, buffer, sizeof(buffer))",1
0,isValidString,29,3074457345618258703,ksmem_copySafely,"ksmem_copySafely(address, buffer, sizeof(buffer))",0
0,isValidString,30,3074457345618258704,IDENTIFIER,address,0
0,isValidString,31,3074457345618258705,IDENTIFIER,buffer,0
0,isValidString,32,3074457345618258706,sizeOf,sizeof(buffer),1
0,isValidString,33,3074457345618258707,IDENTIFIER,buffer,0
0,isValidString,34,3074457345618258708,BLOCK,<empty>,0
0,isValidString,35,3074457345618258709,RETURN,return false;,0
0,isValidString,36,3074457345618258710,IDENTIFIER,false,0
0,isValidString,37,3074457345618258711,RETURN,"return ksstring_isNullTerminatedUTF8String(buffer, kMinStringLength, sizeof(buffer));",0
0,isValidString,38,3074457345618258712,ksstring_isNullTerminatedUTF8String,"ksstring_isNullTerminatedUTF8String(buffer, kMinStringLength, sizeof(buffer))",0
0,isValidString,39,3074457345618258713,IDENTIFIER,buffer,0
0,isValidString,40,3074457345618258714,IDENTIFIER,kMinStringLength,0
0,isValidString,41,3074457345618258715,sizeOf,sizeof(buffer),1
0,isValidString,42,3074457345618258716,IDENTIFIER,buffer,0
0,isValidString,43,3074457345618258717,METHOD_RETURN,bool,0
