,function_name,id,number,first,next,type
0,sqlite3ParserAlloc,0,3074457345618258674,METHOD,void* sqlite3ParserAlloc (void *(*mallocProc)(size_t)),0
0,sqlite3ParserAlloc,1,3074457345618258675,PARAM,void *(*mallocProc)(size_t),0
0,sqlite3ParserAlloc,2,3074457345618258676,BLOCK,<empty>,0
0,sqlite3ParserAlloc,3,3074457345618258677,LOCAL,yyParser pParser,0
0,sqlite3ParserAlloc,4,3074457345618258678,assignment,pParser = (yyParser*)(*mallocProc)( (size_t)sizeof(yyParser) ),1
0,sqlite3ParserAlloc,5,3074457345618258679,IDENTIFIER,pParser,0
0,sqlite3ParserAlloc,6,3074457345618258680,cast,(yyParser*)(*mallocProc)( (size_t)sizeof(yyParser) ),1
0,sqlite3ParserAlloc,7,3074457345618258681,UNKNOWN,yyParser*,0
0,sqlite3ParserAlloc,8,3074457345618258682,*mallocProc,(*mallocProc)( (size_t)sizeof(yyParser) ),0
0,sqlite3ParserAlloc,9,3074457345618258683,indirection,*mallocProc,1
0,sqlite3ParserAlloc,10,3074457345618258684,IDENTIFIER,mallocProc,0
0,sqlite3ParserAlloc,11,3074457345618258685,cast,(size_t)sizeof(yyParser),1
0,sqlite3ParserAlloc,12,3074457345618258686,UNKNOWN,size_t,0
0,sqlite3ParserAlloc,13,3074457345618258687,sizeOf,sizeof(yyParser),1
0,sqlite3ParserAlloc,14,3074457345618258688,IDENTIFIER,yyParser,0
0,sqlite3ParserAlloc,15,3074457345618258689,CONTROL_STRUCTURE,if (pParser),0
0,sqlite3ParserAlloc,16,3074457345618258690,IDENTIFIER,pParser,0
0,sqlite3ParserAlloc,17,3074457345618258691,BLOCK,<empty>,0
0,sqlite3ParserAlloc,18,3074457345618258692,assignment,pParser->yyidx = -1,1
0,sqlite3ParserAlloc,19,3074457345618258693,indirectFieldAccess,pParser->yyidx,1
0,sqlite3ParserAlloc,20,3074457345618258694,IDENTIFIER,pParser,0
0,sqlite3ParserAlloc,21,3074457345618258695,FIELD_IDENTIFIER,yyidx,0
0,sqlite3ParserAlloc,22,3074457345618258696,minus,-1,1
0,sqlite3ParserAlloc,23,3074457345618258697,LITERAL,1,0
0,sqlite3ParserAlloc,24,3074457345618258698,RETURN,return pParser;,0
0,sqlite3ParserAlloc,25,3074457345618258699,IDENTIFIER,pParser,0
0,sqlite3ParserAlloc,26,3074457345618258700,METHOD_RETURN,void*,0
