,function_name,id,number,first,next,type
0,walkExprList,0,3074457345618258674,METHOD,"int walkExprList (ExprList *p,int (*xFunc)(void *, Expr*),void *pArg)",0
0,walkExprList,1,3074457345618258675,PARAM,ExprList *p,0
0,walkExprList,2,3074457345618258676,PARAM,"int (*xFunc)(void *, Expr*)",0
0,walkExprList,3,3074457345618258677,PARAM,void *pArg,0
0,walkExprList,4,3074457345618258678,BLOCK,<empty>,0
0,walkExprList,5,3074457345618258679,LOCAL,int i,0
0,walkExprList,6,3074457345618258680,LOCAL,struct ExprList_item* pItem,0
0,walkExprList,7,3074457345618258681,CONTROL_STRUCTURE,if (!p),0
0,walkExprList,8,3074457345618258682,logicalNot,!p,1
0,walkExprList,9,3074457345618258683,IDENTIFIER,p,0
0,walkExprList,10,3074457345618258684,RETURN,return 0;,0
0,walkExprList,11,3074457345618258685,LITERAL,0,0
0,walkExprList,12,3074457345618258686,CONTROL_STRUCTURE,"for (i=p->nExpr, pItem=p->a;i>0;i--, pItem++)",0
0,walkExprList,13,3074457345618258687,BLOCK,<empty>,0
0,walkExprList,14,3074457345618258688,assignment,i=p->nExpr,1
0,walkExprList,15,3074457345618258689,IDENTIFIER,i,0
0,walkExprList,16,3074457345618258690,indirectFieldAccess,p->nExpr,1
0,walkExprList,17,3074457345618258691,IDENTIFIER,p,0
0,walkExprList,18,3074457345618258692,FIELD_IDENTIFIER,nExpr,0
0,walkExprList,19,3074457345618258693,assignment,pItem=p->a,1
0,walkExprList,20,3074457345618258694,IDENTIFIER,pItem,0
0,walkExprList,21,3074457345618258695,indirectFieldAccess,p->a,1
0,walkExprList,22,3074457345618258696,IDENTIFIER,p,0
0,walkExprList,23,3074457345618258697,FIELD_IDENTIFIER,a,0
0,walkExprList,24,3074457345618258698,greaterThan,i>0,1
0,walkExprList,25,3074457345618258699,IDENTIFIER,i,0
0,walkExprList,26,3074457345618258700,LITERAL,0,0
0,walkExprList,27,3074457345618258701,BLOCK,<empty>,0
0,walkExprList,28,3074457345618258702,postDecrement,i--,1
0,walkExprList,29,3074457345618258703,IDENTIFIER,i,0
0,walkExprList,30,3074457345618258704,postIncrement,pItem++,1
0,walkExprList,31,3074457345618258705,IDENTIFIER,pItem,0
0,walkExprList,32,3074457345618258706,BLOCK,<empty>,0
0,walkExprList,33,3074457345618258707,CONTROL_STRUCTURE,"if (walkExprTree(pItem->pExpr, xFunc, pArg))",0
0,walkExprList,34,3074457345618258708,walkExprTree,"walkExprTree(pItem->pExpr, xFunc, pArg)",0
0,walkExprList,35,3074457345618258709,indirectFieldAccess,pItem->pExpr,1
0,walkExprList,36,3074457345618258710,IDENTIFIER,pItem,0
0,walkExprList,37,3074457345618258711,FIELD_IDENTIFIER,pExpr,0
0,walkExprList,38,3074457345618258712,IDENTIFIER,xFunc,0
0,walkExprList,39,3074457345618258713,IDENTIFIER,pArg,0
0,walkExprList,40,3074457345618258714,RETURN,return 1;,0
0,walkExprList,41,3074457345618258715,LITERAL,1,0
0,walkExprList,42,3074457345618258716,RETURN,return 0;,0
0,walkExprList,43,3074457345618258717,LITERAL,0,0
0,walkExprList,44,3074457345618258718,METHOD_RETURN,int,0
