,function_name,id,number,first,next,type
0,writeMemoryInfo,0,3074457345618258674,METHOD,"void writeMemoryInfo (const KSCrashReportWriter* const writer,const char* const key,const KSCrash_MonitorContext* const monitorContext)",0
0,writeMemoryInfo,1,3074457345618258675,PARAM,const KSCrashReportWriter* const writer,0
0,writeMemoryInfo,2,3074457345618258676,PARAM,const char* const key,0
0,writeMemoryInfo,3,3074457345618258677,PARAM,const KSCrash_MonitorContext* const monitorContext,0
0,writeMemoryInfo,4,3074457345618258678,BLOCK,<empty>,0
0,writeMemoryInfo,5,3074457345618258679,writer->beginObject,"writer->beginObject(writer, key)",0
0,writeMemoryInfo,6,3074457345618258680,indirectFieldAccess,writer->beginObject,1
0,writeMemoryInfo,7,3074457345618258681,IDENTIFIER,writer,0
0,writeMemoryInfo,8,3074457345618258682,FIELD_IDENTIFIER,beginObject,0
0,writeMemoryInfo,9,3074457345618258683,IDENTIFIER,writer,0
0,writeMemoryInfo,10,3074457345618258684,IDENTIFIER,key,0
0,writeMemoryInfo,11,3074457345618258685,BLOCK,<empty>,0
0,writeMemoryInfo,12,3074457345618258686,writer->addUIntegerElement,"writer->addUIntegerElement(writer, KSCrashField_Size, monitorContext->System.memorySize)",0
0,writeMemoryInfo,13,3074457345618258687,indirectFieldAccess,writer->addUIntegerElement,1
0,writeMemoryInfo,14,3074457345618258688,IDENTIFIER,writer,0
0,writeMemoryInfo,15,3074457345618258689,FIELD_IDENTIFIER,addUIntegerElement,0
0,writeMemoryInfo,16,3074457345618258690,IDENTIFIER,writer,0
0,writeMemoryInfo,17,3074457345618258691,IDENTIFIER,KSCrashField_Size,0
0,writeMemoryInfo,18,3074457345618258692,fieldAccess,monitorContext->System.memorySize,1
0,writeMemoryInfo,19,3074457345618258693,indirectFieldAccess,monitorContext->System,1
0,writeMemoryInfo,20,3074457345618258694,IDENTIFIER,monitorContext,0
0,writeMemoryInfo,21,3074457345618258695,FIELD_IDENTIFIER,System,0
0,writeMemoryInfo,22,3074457345618258696,FIELD_IDENTIFIER,memorySize,0
0,writeMemoryInfo,23,3074457345618258697,writer->addUIntegerElement,"writer->addUIntegerElement(writer, KSCrashField_Usable, monitorContext->System.usableMemory)",0
0,writeMemoryInfo,24,3074457345618258698,indirectFieldAccess,writer->addUIntegerElement,1
0,writeMemoryInfo,25,3074457345618258699,IDENTIFIER,writer,0
0,writeMemoryInfo,26,3074457345618258700,FIELD_IDENTIFIER,addUIntegerElement,0
0,writeMemoryInfo,27,3074457345618258701,IDENTIFIER,writer,0
0,writeMemoryInfo,28,3074457345618258702,IDENTIFIER,KSCrashField_Usable,0
0,writeMemoryInfo,29,3074457345618258703,fieldAccess,monitorContext->System.usableMemory,1
0,writeMemoryInfo,30,3074457345618258704,indirectFieldAccess,monitorContext->System,1
0,writeMemoryInfo,31,3074457345618258705,IDENTIFIER,monitorContext,0
0,writeMemoryInfo,32,3074457345618258706,FIELD_IDENTIFIER,System,0
0,writeMemoryInfo,33,3074457345618258707,FIELD_IDENTIFIER,usableMemory,0
0,writeMemoryInfo,34,3074457345618258708,writer->addUIntegerElement,"writer->addUIntegerElement(writer, KSCrashField_Free, monitorContext->System.freeMemory)",0
0,writeMemoryInfo,35,3074457345618258709,indirectFieldAccess,writer->addUIntegerElement,1
0,writeMemoryInfo,36,3074457345618258710,IDENTIFIER,writer,0
0,writeMemoryInfo,37,3074457345618258711,FIELD_IDENTIFIER,addUIntegerElement,0
0,writeMemoryInfo,38,3074457345618258712,IDENTIFIER,writer,0
0,writeMemoryInfo,39,3074457345618258713,IDENTIFIER,KSCrashField_Free,0
0,writeMemoryInfo,40,3074457345618258714,fieldAccess,monitorContext->System.freeMemory,1
0,writeMemoryInfo,41,3074457345618258715,indirectFieldAccess,monitorContext->System,1
0,writeMemoryInfo,42,3074457345618258716,IDENTIFIER,monitorContext,0
0,writeMemoryInfo,43,3074457345618258717,FIELD_IDENTIFIER,System,0
0,writeMemoryInfo,44,3074457345618258718,FIELD_IDENTIFIER,freeMemory,0
0,writeMemoryInfo,45,3074457345618258719,writer->endContainer,writer->endContainer(writer),0
0,writeMemoryInfo,46,3074457345618258720,indirectFieldAccess,writer->endContainer,1
0,writeMemoryInfo,47,3074457345618258721,IDENTIFIER,writer,0
0,writeMemoryInfo,48,3074457345618258722,FIELD_IDENTIFIER,endContainer,0
0,writeMemoryInfo,49,3074457345618258723,IDENTIFIER,writer,0
0,writeMemoryInfo,50,3074457345618258724,METHOD_RETURN,void,0
