,function_name,id,number,first,next,type
0,isFPChar,0,3074457345618258674,METHOD,bool isFPChar (char ch),0
0,isFPChar,1,3074457345618258675,PARAM,char ch,0
0,isFPChar,2,3074457345618258676,BLOCK,<empty>,0
0,isFPChar,3,3074457345618258677,CONTROL_STRUCTURE,switch(ch),0
0,isFPChar,4,3074457345618258678,IDENTIFIER,ch,0
0,isFPChar,5,3074457345618258679,BLOCK,<empty>,0
0,isFPChar,6,3074457345618258680,JUMP_TARGET,case '0':,0
0,isFPChar,7,3074457345618258681,LITERAL,'0',0
0,isFPChar,8,3074457345618258682,JUMP_TARGET,case '1':,0
0,isFPChar,9,3074457345618258683,LITERAL,'1',0
0,isFPChar,10,3074457345618258684,JUMP_TARGET,case '2':,0
0,isFPChar,11,3074457345618258685,LITERAL,'2',0
0,isFPChar,12,3074457345618258686,JUMP_TARGET,case '3':,0
0,isFPChar,13,3074457345618258687,LITERAL,'3',0
0,isFPChar,14,3074457345618258688,JUMP_TARGET,case '4':,0
0,isFPChar,15,3074457345618258689,LITERAL,'4',0
0,isFPChar,16,3074457345618258690,JUMP_TARGET,case '5':,0
0,isFPChar,17,3074457345618258691,LITERAL,'5',0
0,isFPChar,18,3074457345618258692,JUMP_TARGET,case '6':,0
0,isFPChar,19,3074457345618258693,LITERAL,'6',0
0,isFPChar,20,3074457345618258694,JUMP_TARGET,case '7':,0
0,isFPChar,21,3074457345618258695,LITERAL,'7',0
0,isFPChar,22,3074457345618258696,JUMP_TARGET,case '8':,0
0,isFPChar,23,3074457345618258697,LITERAL,'8',0
0,isFPChar,24,3074457345618258698,JUMP_TARGET,case '9':,0
0,isFPChar,25,3074457345618258699,LITERAL,'9',0
0,isFPChar,26,3074457345618258700,JUMP_TARGET,case '.':,0
0,isFPChar,27,3074457345618258701,LITERAL,'.',0
0,isFPChar,28,3074457345618258702,JUMP_TARGET,case 'e':,0
0,isFPChar,29,3074457345618258703,LITERAL,'e',0
0,isFPChar,30,3074457345618258704,JUMP_TARGET,case 'E':,0
0,isFPChar,31,3074457345618258705,LITERAL,'E',0
0,isFPChar,32,3074457345618258706,JUMP_TARGET,case '+':,0
0,isFPChar,33,3074457345618258707,LITERAL,'+',0
0,isFPChar,34,3074457345618258708,JUMP_TARGET,case '-':,0
0,isFPChar,35,3074457345618258709,LITERAL,'-',0
0,isFPChar,36,3074457345618258710,RETURN,return true;,0
0,isFPChar,37,3074457345618258711,IDENTIFIER,true,0
0,isFPChar,38,3074457345618258712,JUMP_TARGET,default:,0
0,isFPChar,39,3074457345618258713,RETURN,return false;,0
0,isFPChar,40,3074457345618258714,IDENTIFIER,false,0
0,isFPChar,41,3074457345618258715,METHOD_RETURN,bool,0
