,function_name,id,number,first,next,type
0,strtok_r,0,3074457345618258674,METHOD,"ANY strtok_r (char *s,const char *delim,char **save_ptr)",0
0,strtok_r,1,3074457345618258675,PARAM,char *s,0
0,strtok_r,2,3074457345618258676,PARAM,const char *delim,0
0,strtok_r,3,3074457345618258677,PARAM,char **save_ptr,0
0,strtok_r,4,3074457345618258678,BLOCK,<empty>,0
0,strtok_r,5,3074457345618258679,LOCAL,char* token,0
0,strtok_r,6,3074457345618258680,CONTROL_STRUCTURE,if (s == NULL),0
0,strtok_r,7,3074457345618258681,equals,s == NULL,1
0,strtok_r,8,3074457345618258682,IDENTIFIER,s,0
0,strtok_r,9,3074457345618258683,IDENTIFIER,NULL,0
0,strtok_r,10,3074457345618258684,assignment,s = *save_ptr,1
0,strtok_r,11,3074457345618258685,IDENTIFIER,s,0
0,strtok_r,12,3074457345618258686,indirection,*save_ptr,1
0,strtok_r,13,3074457345618258687,IDENTIFIER,save_ptr,0
0,strtok_r,14,3074457345618258688,assignmentPlus,"s += strspn(s, delim)",1
0,strtok_r,15,3074457345618258689,IDENTIFIER,s,0
0,strtok_r,16,3074457345618258690,strspn,"strspn(s, delim)",0
0,strtok_r,17,3074457345618258691,IDENTIFIER,s,0
0,strtok_r,18,3074457345618258692,IDENTIFIER,delim,0
0,strtok_r,19,3074457345618258693,CONTROL_STRUCTURE,if (*s == '\0'),0
0,strtok_r,20,3074457345618258694,equals,*s == '\0',1
0,strtok_r,21,3074457345618258695,indirection,*s,1
0,strtok_r,22,3074457345618258696,IDENTIFIER,s,0
0,strtok_r,23,3074457345618258697,LITERAL,'\0',0
0,strtok_r,24,3074457345618258698,BLOCK,<empty>,0
0,strtok_r,25,3074457345618258699,assignment,*save_ptr = s,1
0,strtok_r,26,3074457345618258700,indirection,*save_ptr,1
0,strtok_r,27,3074457345618258701,IDENTIFIER,save_ptr,0
0,strtok_r,28,3074457345618258702,IDENTIFIER,s,0
0,strtok_r,29,3074457345618258703,RETURN,return NULL;,0
0,strtok_r,30,3074457345618258704,IDENTIFIER,NULL,0
0,strtok_r,31,3074457345618258705,assignment,token = s,1
0,strtok_r,32,3074457345618258706,IDENTIFIER,token,0
0,strtok_r,33,3074457345618258707,IDENTIFIER,s,0
0,strtok_r,34,3074457345618258708,assignment,"s = strpbrk(token, delim)",1
0,strtok_r,35,3074457345618258709,IDENTIFIER,s,0
0,strtok_r,36,3074457345618258710,strpbrk,"strpbrk(token, delim)",0
0,strtok_r,37,3074457345618258711,IDENTIFIER,token,0
0,strtok_r,38,3074457345618258712,IDENTIFIER,delim,0
0,strtok_r,39,3074457345618258713,CONTROL_STRUCTURE,if (s == NULL),0
0,strtok_r,40,3074457345618258714,equals,s == NULL,1
0,strtok_r,41,3074457345618258715,IDENTIFIER,s,0
0,strtok_r,42,3074457345618258716,IDENTIFIER,NULL,0
0,strtok_r,43,3074457345618258717,BLOCK,<empty>,0
0,strtok_r,44,3074457345618258718,assignment,"*save_ptr = strchr(token, '\0')",1
0,strtok_r,45,3074457345618258719,indirection,*save_ptr,1
0,strtok_r,46,3074457345618258720,IDENTIFIER,save_ptr,0
0,strtok_r,47,3074457345618258721,strchr,"strchr(token, '\0')",0
0,strtok_r,48,3074457345618258722,IDENTIFIER,token,0
0,strtok_r,49,3074457345618258723,LITERAL,'\0',0
0,strtok_r,50,3074457345618258724,CONTROL_STRUCTURE,else,0
0,strtok_r,51,3074457345618258725,BLOCK,<empty>,0
0,strtok_r,52,3074457345618258726,assignment,*s = '\0',1
0,strtok_r,53,3074457345618258727,indirection,*s,1
0,strtok_r,54,3074457345618258728,IDENTIFIER,s,0
0,strtok_r,55,3074457345618258729,LITERAL,'\0',0
0,strtok_r,56,3074457345618258730,assignment,*save_ptr = s + 1,1
0,strtok_r,57,3074457345618258731,indirection,*save_ptr,1
0,strtok_r,58,3074457345618258732,IDENTIFIER,save_ptr,0
0,strtok_r,59,3074457345618258733,addition,s + 1,1
0,strtok_r,60,3074457345618258734,IDENTIFIER,s,0
0,strtok_r,61,3074457345618258735,LITERAL,1,0
0,strtok_r,62,3074457345618258736,RETURN,return token;,0
0,strtok_r,63,3074457345618258737,IDENTIFIER,token,0
0,strtok_r,64,3074457345618258738,METHOD_RETURN,ANY,0
