,function_name,id,number,first,next,type
0,fls32,0,3074457345618258674,METHOD,u_int fls32 (u_int32_t v),0
0,fls32,1,3074457345618258675,PARAM,u_int32_t v,0
0,fls32,2,3074457345618258676,BLOCK,<empty>,0
0,fls32,3,3074457345618258677,CONTROL_STRUCTURE,if (v & 0xffff0000),0
0,fls32,4,3074457345618258678,and,v & 0xffff0000,1
0,fls32,5,3074457345618258679,IDENTIFIER,v,0
0,fls32,6,3074457345618258680,LITERAL,0xffff0000,0
0,fls32,7,3074457345618258681,BLOCK,<empty>,0
0,fls32,8,3074457345618258682,CONTROL_STRUCTURE,if (v & 0xff000000),0
0,fls32,9,3074457345618258683,and,v & 0xff000000,1
0,fls32,10,3074457345618258684,IDENTIFIER,v,0
0,fls32,11,3074457345618258685,LITERAL,0xff000000,0
0,fls32,12,3074457345618258686,RETURN,return 24 + bytemsb[v>>24];,0
0,fls32,13,3074457345618258687,addition,24 + bytemsb[v>>24],1
0,fls32,14,3074457345618258688,LITERAL,24,0
0,fls32,15,3074457345618258689,indirectIndexAccess,bytemsb[v>>24],1
0,fls32,16,3074457345618258690,IDENTIFIER,bytemsb,0
0,fls32,17,3074457345618258691,arithmeticShiftRight,v>>24,1
0,fls32,18,3074457345618258692,IDENTIFIER,v,0
0,fls32,19,3074457345618258693,LITERAL,24,0
0,fls32,20,3074457345618258694,CONTROL_STRUCTURE,else,0
0,fls32,21,3074457345618258695,RETURN,return 16 + bytemsb[v>>16];,0
0,fls32,22,3074457345618258696,addition,16 + bytemsb[v>>16],1
0,fls32,23,3074457345618258697,LITERAL,16,0
0,fls32,24,3074457345618258698,indirectIndexAccess,bytemsb[v>>16],1
0,fls32,25,3074457345618258699,IDENTIFIER,bytemsb,0
0,fls32,26,3074457345618258700,arithmeticShiftRight,v>>16,1
0,fls32,27,3074457345618258701,IDENTIFIER,v,0
0,fls32,28,3074457345618258702,LITERAL,16,0
0,fls32,29,3074457345618258703,CONTROL_STRUCTURE,if (v & 0x0000ff00),0
0,fls32,30,3074457345618258704,and,v & 0x0000ff00,1
0,fls32,31,3074457345618258705,IDENTIFIER,v,0
0,fls32,32,3074457345618258706,LITERAL,0x0000ff00,0
0,fls32,33,3074457345618258707,RETURN,return 8 + bytemsb[v>>8];,0
0,fls32,34,3074457345618258708,addition,8 + bytemsb[v>>8],1
0,fls32,35,3074457345618258709,LITERAL,8,0
0,fls32,36,3074457345618258710,indirectIndexAccess,bytemsb[v>>8],1
0,fls32,37,3074457345618258711,IDENTIFIER,bytemsb,0
0,fls32,38,3074457345618258712,arithmeticShiftRight,v>>8,1
0,fls32,39,3074457345618258713,IDENTIFIER,v,0
0,fls32,40,3074457345618258714,LITERAL,8,0
0,fls32,41,3074457345618258715,CONTROL_STRUCTURE,else,0
0,fls32,42,3074457345618258716,RETURN,return bytemsb[v];,0
0,fls32,43,3074457345618258717,indirectIndexAccess,bytemsb[v],1
0,fls32,44,3074457345618258718,IDENTIFIER,bytemsb,0
0,fls32,45,3074457345618258719,IDENTIFIER,v,0
0,fls32,46,3074457345618258720,METHOD_RETURN,u_int,0
