,function_name,id,number,first,next,type
0,sqlite3UnixFileExists,0,3074457345618258674,METHOD,int sqlite3UnixFileExists (const char *zFilename),0
0,sqlite3UnixFileExists,1,3074457345618258675,PARAM,const char *zFilename,0
0,sqlite3UnixFileExists,2,3074457345618258676,BLOCK,<empty>,0
0,sqlite3UnixFileExists,3,3074457345618258677,RETURN,"return access(zFilename, 0)==0;",0
0,sqlite3UnixFileExists,4,3074457345618258678,equals,"access(zFilename, 0)==0",1
0,sqlite3UnixFileExists,5,3074457345618258679,access,"access(zFilename, 0)",0
0,sqlite3UnixFileExists,6,3074457345618258680,IDENTIFIER,zFilename,0
0,sqlite3UnixFileExists,7,3074457345618258681,LITERAL,0,0
0,sqlite3UnixFileExists,8,3074457345618258682,LITERAL,0,0
0,sqlite3UnixFileExists,9,3074457345618258683,METHOD_RETURN,int,0
