,function_name,id,number,first,next,type
0,addAggInfoColumn,0,3074457345618258674,METHOD,int addAggInfoColumn (AggInfo *pInfo),0
0,addAggInfoColumn,1,3074457345618258675,PARAM,AggInfo *pInfo,0
0,addAggInfoColumn,2,3074457345618258676,BLOCK,<empty>,0
0,addAggInfoColumn,3,3074457345618258677,LOCAL,int i,0
0,addAggInfoColumn,4,3074457345618258678,assignment,"i = sqlite3ArrayAllocate((void**)&pInfo->aCol, sizeof(pInfo->aCol[0]), 3)",1
0,addAggInfoColumn,5,3074457345618258679,IDENTIFIER,i,0
0,addAggInfoColumn,6,3074457345618258680,sqlite3ArrayAllocate,"sqlite3ArrayAllocate((void**)&pInfo->aCol, sizeof(pInfo->aCol[0]), 3)",0
0,addAggInfoColumn,7,3074457345618258681,cast,(void**)&pInfo->aCol,1
0,addAggInfoColumn,8,3074457345618258682,UNKNOWN,void**,0
0,addAggInfoColumn,9,3074457345618258683,addressOf,&pInfo->aCol,1
0,addAggInfoColumn,10,3074457345618258684,indirectFieldAccess,pInfo->aCol,1
0,addAggInfoColumn,11,3074457345618258685,IDENTIFIER,pInfo,0
0,addAggInfoColumn,12,3074457345618258686,FIELD_IDENTIFIER,aCol,0
0,addAggInfoColumn,13,3074457345618258687,sizeOf,sizeof(pInfo->aCol[0]),1
0,addAggInfoColumn,14,3074457345618258688,indirectIndexAccess,pInfo->aCol[0],1
0,addAggInfoColumn,15,3074457345618258689,indirectFieldAccess,pInfo->aCol,1
0,addAggInfoColumn,16,3074457345618258690,IDENTIFIER,pInfo,0
0,addAggInfoColumn,17,3074457345618258691,FIELD_IDENTIFIER,aCol,0
0,addAggInfoColumn,18,3074457345618258692,LITERAL,0,0
0,addAggInfoColumn,19,3074457345618258693,LITERAL,3,0
0,addAggInfoColumn,20,3074457345618258694,CONTROL_STRUCTURE,if (i<0),0
0,addAggInfoColumn,21,3074457345618258695,lessThan,i<0,1
0,addAggInfoColumn,22,3074457345618258696,IDENTIFIER,i,0
0,addAggInfoColumn,23,3074457345618258697,LITERAL,0,0
0,addAggInfoColumn,24,3074457345618258698,BLOCK,<empty>,0
0,addAggInfoColumn,25,3074457345618258699,RETURN,return -1;,0
0,addAggInfoColumn,26,3074457345618258700,minus,-1,1
0,addAggInfoColumn,27,3074457345618258701,LITERAL,1,0
0,addAggInfoColumn,28,3074457345618258702,RETURN,return i;,0
0,addAggInfoColumn,29,3074457345618258703,IDENTIFIER,i,0
0,addAggInfoColumn,30,3074457345618258704,METHOD_RETURN,int,0
