,function_name,id,number,first,next,type
0,onUserDump,32,3074457345618258706,indirectFieldAccess,monitorContext->UserDefinedVersion,1
0,onUserDump,33,3074457345618258707,IDENTIFIER,monitorContext,0
0,onUserDump,34,3074457345618258708,FIELD_IDENTIFIER,UserDefinedVersion,0
0,onUserDump,35,3074457345618258709,FIELD_IDENTIFIER,bundleVersion,0
0,onUserDump,36,3074457345618258710,IDENTIFIER,g_customFullVersion,0
0,onUserDump,37,3074457345618258711,CONTROL_STRUCTURE,else,0
0,onUserDump,38,3074457345618258712,BLOCK,<empty>,0
0,onUserDump,39,3074457345618258713,assignment,"monitorContext->UserDefinedVersion.bundleShortVersion = ""unknown""",1
0,onUserDump,40,3074457345618258714,fieldAccess,monitorContext->UserDefinedVersion.bundleShortVersion,1
0,onUserDump,41,3074457345618258715,indirectFieldAccess,monitorContext->UserDefinedVersion,1
0,onUserDump,42,3074457345618258716,IDENTIFIER,monitorContext,0
0,onUserDump,43,3074457345618258717,FIELD_IDENTIFIER,UserDefinedVersion,0
0,onUserDump,44,3074457345618258718,FIELD_IDENTIFIER,bundleShortVersion,0
0,onUserDump,45,3074457345618258719,LITERAL,"""unknown""",0
0,onUserDump,46,3074457345618258720,assignment,"monitorContext->UserDefinedVersion.bundleVersion = ""unknown""",1
0,onUserDump,47,3074457345618258721,fieldAccess,monitorContext->UserDefinedVersion.bundleVersion,1
0,onUserDump,48,3074457345618258722,indirectFieldAccess,monitorContext->UserDefinedVersion,1
0,onUserDump,49,3074457345618258723,IDENTIFIER,monitorContext,0
0,onUserDump,50,3074457345618258724,FIELD_IDENTIFIER,UserDefinedVersion,0
0,onUserDump,51,3074457345618258725,FIELD_IDENTIFIER,bundleVersion,0
0,onUserDump,52,3074457345618258726,LITERAL,"""unknown""",0
0,onUserDump,53,3074457345618258727,CONTROL_STRUCTURE,if (monitorContext->crashedDuringCrashHandling),0
0,onUserDump,54,3074457345618258728,indirectFieldAccess,monitorContext->crashedDuringCrashHandling,1
0,onUserDump,55,3074457345618258729,IDENTIFIER,monitorContext,0
0,onUserDump,56,3074457345618258730,FIELD_IDENTIFIER,crashedDuringCrashHandling,0
0,onUserDump,57,3074457345618258731,BLOCK,<empty>,0
0,onUserDump,58,3074457345618258732,kscrashreport_writeRecrashReport,"kscrashreport_writeRecrashReport(monitorContext, dumpFilePath)",0
0,onUserDump,59,3074457345618258733,IDENTIFIER,monitorContext,0
0,onUserDump,60,3074457345618258734,IDENTIFIER,dumpFilePath,0
0,onUserDump,61,3074457345618258735,CONTROL_STRUCTURE,else,0
0,onUserDump,62,3074457345618258736,BLOCK,<empty>,0
0,onUserDump,63,3074457345618258737,kscrashreport_writeStandardReport,"kscrashreport_writeStandardReport(monitorContext, dumpFilePath)",0
0,onUserDump,64,3074457345618258738,IDENTIFIER,monitorContext,0
0,onUserDump,65,3074457345618258739,IDENTIFIER,dumpFilePath,0
0,onUserDump,66,3074457345618258740,METHOD_RETURN,void,0
