,function_name,id,number,first,next,type
0,walkExprTree,0,3074457345618258674,METHOD,"int walkExprTree (Expr *pExpr,int (*xFunc)(void*,Expr*),void *pArg)",0
0,walkExprTree,1,3074457345618258675,PARAM,Expr *pExpr,0
0,walkExprTree,2,3074457345618258676,PARAM,"int (*xFunc)(void*,Expr*)",0
0,walkExprTree,3,3074457345618258677,PARAM,void *pArg,0
0,walkExprTree,4,3074457345618258678,BLOCK,<empty>,0
0,walkExprTree,5,3074457345618258679,LOCAL,int rc,0
0,walkExprTree,6,3074457345618258680,CONTROL_STRUCTURE,if (pExpr==0),0
0,walkExprTree,7,3074457345618258681,equals,pExpr==0,1
0,walkExprTree,8,3074457345618258682,IDENTIFIER,pExpr,0
0,walkExprTree,9,3074457345618258683,LITERAL,0,0
0,walkExprTree,10,3074457345618258684,RETURN,return 0;,0
0,walkExprTree,11,3074457345618258685,LITERAL,0,0
0,walkExprTree,12,3074457345618258686,assignment,"rc = (*xFunc)(pArg, pExpr)",1
0,walkExprTree,13,3074457345618258687,IDENTIFIER,rc,0
0,walkExprTree,14,3074457345618258688,*xFunc,"(*xFunc)(pArg, pExpr)",0
0,walkExprTree,15,3074457345618258689,indirection,*xFunc,1
0,walkExprTree,16,3074457345618258690,IDENTIFIER,xFunc,0
0,walkExprTree,17,3074457345618258691,IDENTIFIER,pArg,0
0,walkExprTree,18,3074457345618258692,IDENTIFIER,pExpr,0
0,walkExprTree,19,3074457345618258693,CONTROL_STRUCTURE,if (rc==0),0
0,walkExprTree,20,3074457345618258694,equals,rc==0,1
0,walkExprTree,21,3074457345618258695,IDENTIFIER,rc,0
0,walkExprTree,22,3074457345618258696,LITERAL,0,0
0,walkExprTree,23,3074457345618258697,BLOCK,<empty>,0
0,walkExprTree,24,3074457345618258698,CONTROL_STRUCTURE,"if (walkExprTree(pExpr->pLeft, xFunc, pArg))",0
0,walkExprTree,25,3074457345618258699,walkExprTree,"walkExprTree(pExpr->pLeft, xFunc, pArg)",0
0,walkExprTree,26,3074457345618258700,indirectFieldAccess,pExpr->pLeft,1
0,walkExprTree,27,3074457345618258701,IDENTIFIER,pExpr,0
0,walkExprTree,28,3074457345618258702,FIELD_IDENTIFIER,pLeft,0
0,walkExprTree,29,3074457345618258703,IDENTIFIER,xFunc,0
0,walkExprTree,30,3074457345618258704,IDENTIFIER,pArg,0
0,walkExprTree,31,3074457345618258705,RETURN,return 1;,0
0,walkExprTree,32,3074457345618258706,LITERAL,1,0
0,walkExprTree,33,3074457345618258707,CONTROL_STRUCTURE,"if (walkExprTree(pExpr->pRight, xFunc, pArg))",0
0,walkExprTree,34,3074457345618258708,walkExprTree,"walkExprTree(pExpr->pRight, xFunc, pArg)",0
0,walkExprTree,35,3074457345618258709,indirectFieldAccess,pExpr->pRight,1
0,walkExprTree,36,3074457345618258710,IDENTIFIER,pExpr,0
0,walkExprTree,37,3074457345618258711,FIELD_IDENTIFIER,pRight,0
0,walkExprTree,38,3074457345618258712,IDENTIFIER,xFunc,0
0,walkExprTree,39,3074457345618258713,IDENTIFIER,pArg,0
0,walkExprTree,40,3074457345618258714,RETURN,return 1;,0
0,walkExprTree,41,3074457345618258715,LITERAL,1,0
0,walkExprTree,42,3074457345618258716,CONTROL_STRUCTURE,"if (walkExprList(pExpr->pList, xFunc, pArg))",0
0,walkExprTree,43,3074457345618258717,walkExprList,"walkExprList(pExpr->pList, xFunc, pArg)",0
0,walkExprTree,44,3074457345618258718,indirectFieldAccess,pExpr->pList,1
0,walkExprTree,45,3074457345618258719,IDENTIFIER,pExpr,0
0,walkExprTree,46,3074457345618258720,FIELD_IDENTIFIER,pList,0
0,walkExprTree,47,3074457345618258721,IDENTIFIER,xFunc,0
0,walkExprTree,48,3074457345618258722,IDENTIFIER,pArg,0
0,walkExprTree,49,3074457345618258723,RETURN,return 1;,0
0,walkExprTree,50,3074457345618258724,LITERAL,1,0
0,walkExprTree,51,3074457345618258725,RETURN,return rc>1;,0
0,walkExprTree,52,3074457345618258726,greaterThan,rc>1,1
0,walkExprTree,53,3074457345618258727,IDENTIFIER,rc,0
0,walkExprTree,54,3074457345618258728,LITERAL,1,0
0,walkExprTree,55,3074457345618258729,METHOD_RETURN,int,0
