,function_name,id,number,first,next,type
0,sqlite3ExprIsConstant,0,3074457345618258674,METHOD,int sqlite3ExprIsConstant (Expr *p),0
0,sqlite3ExprIsConstant,1,3074457345618258675,PARAM,Expr *p,0
0,sqlite3ExprIsConstant,2,3074457345618258676,BLOCK,<empty>,0
0,sqlite3ExprIsConstant,3,3074457345618258677,LOCAL,int isConst,0
0,sqlite3ExprIsConstant,4,3074457345618258678,assignment,isConst = 1,1
0,sqlite3ExprIsConstant,5,3074457345618258679,IDENTIFIER,isConst,0
0,sqlite3ExprIsConstant,6,3074457345618258680,LITERAL,1,0
0,sqlite3ExprIsConstant,7,3074457345618258681,walkExprTree,"walkExprTree(p, exprNodeIsConstant, &isConst)",0
0,sqlite3ExprIsConstant,8,3074457345618258682,IDENTIFIER,p,0
0,sqlite3ExprIsConstant,9,3074457345618258683,IDENTIFIER,exprNodeIsConstant,0
0,sqlite3ExprIsConstant,10,3074457345618258684,addressOf,&isConst,1
0,sqlite3ExprIsConstant,11,3074457345618258685,IDENTIFIER,isConst,0
0,sqlite3ExprIsConstant,12,3074457345618258686,RETURN,return isConst;,0
0,sqlite3ExprIsConstant,13,3074457345618258687,IDENTIFIER,isConst,0
0,sqlite3ExprIsConstant,14,3074457345618258688,METHOD_RETURN,int,0
