,function_name,id,number,first,next,type
0,unixSeek,0,3074457345618258674,METHOD,"int unixSeek (OsFile *id,i64 offset)",0
0,unixSeek,1,3074457345618258675,PARAM,OsFile *id,0
0,unixSeek,2,3074457345618258676,PARAM,i64 offset,0
0,unixSeek,3,3074457345618258677,BLOCK,<empty>,0
0,unixSeek,4,3074457345618258678,assert,assert( id ),0
0,unixSeek,5,3074457345618258679,IDENTIFIER,id,0
0,unixSeek,6,3074457345618258680,SEEK,SEEK(offset/1024 + 1),0
0,unixSeek,7,3074457345618258681,addition,offset/1024 + 1,1
0,unixSeek,8,3074457345618258682,division,offset/1024,1
0,unixSeek,9,3074457345618258683,IDENTIFIER,offset,0
0,unixSeek,10,3074457345618258684,LITERAL,1024,0
0,unixSeek,11,3074457345618258685,LITERAL,1,0
0,unixSeek,12,3074457345618258686,assignment,((unixFile*)id)->offset = offset,1
0,unixSeek,13,3074457345618258687,indirectFieldAccess,((unixFile*)id)->offset,1
0,unixSeek,14,3074457345618258688,cast,(unixFile*)id,1
0,unixSeek,15,3074457345618258689,UNKNOWN,unixFile*,0
0,unixSeek,16,3074457345618258690,IDENTIFIER,id,0
0,unixSeek,17,3074457345618258691,FIELD_IDENTIFIER,offset,0
0,unixSeek,18,3074457345618258692,IDENTIFIER,offset,0
0,unixSeek,19,3074457345618258693,RETURN,return SQLITE_OK;,0
0,unixSeek,20,3074457345618258694,IDENTIFIER,SQLITE_OK,0
0,unixSeek,21,3074457345618258695,METHOD_RETURN,int,0
