,function_name,id,number,first,next,type
0,getClassDataFromTaggedPointer,0,3074457345618258674,METHOD,ClassData getClassDataFromTaggedPointer (const void* const object),0
0,getClassDataFromTaggedPointer,1,3074457345618258675,PARAM,const void* const object,0
0,getClassDataFromTaggedPointer,2,3074457345618258676,BLOCK,<empty>,0
0,getClassDataFromTaggedPointer,3,3074457345618258677,LOCAL,int slot,0
0,getClassDataFromTaggedPointer,4,3074457345618258678,assignment,slot = getTaggedSlot(object),1
0,getClassDataFromTaggedPointer,5,3074457345618258679,IDENTIFIER,slot,0
0,getClassDataFromTaggedPointer,6,3074457345618258680,getTaggedSlot,getTaggedSlot(object),0
0,getClassDataFromTaggedPointer,7,3074457345618258681,IDENTIFIER,object,0
0,getClassDataFromTaggedPointer,8,3074457345618258682,RETURN,return &g_taggedClassData[slot];,0
0,getClassDataFromTaggedPointer,9,3074457345618258683,addressOf,&g_taggedClassData[slot],1
0,getClassDataFromTaggedPointer,10,3074457345618258684,indirectIndexAccess,g_taggedClassData[slot],1
0,getClassDataFromTaggedPointer,11,3074457345618258685,IDENTIFIER,g_taggedClassData,0
0,getClassDataFromTaggedPointer,12,3074457345618258686,IDENTIFIER,slot,0
0,getClassDataFromTaggedPointer,13,3074457345618258687,METHOD_RETURN,ClassData,0
