,function_name,id,number,first,next,type
0,addJSONData,0,3074457345618258674,METHOD,"int addJSONData (const char* const data,const int length,void* const userData)",0
0,addJSONData,1,3074457345618258675,PARAM,const char* const data,0
0,addJSONData,2,3074457345618258676,PARAM,const int length,0
0,addJSONData,3,3074457345618258677,PARAM,void* const userData,0
0,addJSONData,4,3074457345618258678,BLOCK,<empty>,0
0,addJSONData,5,3074457345618258679,LOCAL,const int fd,0
0,addJSONData,6,3074457345618258680,assignment,fd = *((int*)userData),1
0,addJSONData,7,3074457345618258681,IDENTIFIER,fd,0
0,addJSONData,8,3074457345618258682,indirection,*((int*)userData),1
0,addJSONData,9,3074457345618258683,cast,(int*)userData,1
0,addJSONData,10,3074457345618258684,UNKNOWN,int*,0
0,addJSONData,11,3074457345618258685,IDENTIFIER,userData,0
0,addJSONData,12,3074457345618258686,LOCAL,bool success,0
0,addJSONData,13,3074457345618258687,assignment,"success = ksfu_writeBytesToFD(fd, data, length)",1
0,addJSONData,14,3074457345618258688,IDENTIFIER,success,0
0,addJSONData,15,3074457345618258689,ksfu_writeBytesToFD,"ksfu_writeBytesToFD(fd, data, length)",0
0,addJSONData,16,3074457345618258690,IDENTIFIER,fd,0
0,addJSONData,17,3074457345618258691,IDENTIFIER,data,0
0,addJSONData,18,3074457345618258692,IDENTIFIER,length,0
0,addJSONData,19,3074457345618258693,RETURN,return success ? KSJSON_OK : KSJSON_ERROR_CANNOT_ADD_DATA;,0
0,addJSONData,20,3074457345618258694,conditional,success ? KSJSON_OK : KSJSON_ERROR_CANNOT_ADD_DATA,1
0,addJSONData,21,3074457345618258695,IDENTIFIER,success,0
0,addJSONData,22,3074457345618258696,IDENTIFIER,KSJSON_OK,0
0,addJSONData,23,3074457345618258697,IDENTIFIER,KSJSON_ERROR_CANNOT_ADD_DATA,0
0,addJSONData,24,3074457345618258698,METHOD_RETURN,int,0
