,function_name,id,number,first,next,type
0,sqlite3ExprSpan,0,3074457345618258674,METHOD,"void sqlite3ExprSpan (Expr *pExpr,Token *pLeft,Token *pRight)",0
0,sqlite3ExprSpan,1,3074457345618258675,PARAM,Expr *pExpr,0
0,sqlite3ExprSpan,2,3074457345618258676,PARAM,Token *pLeft,0
0,sqlite3ExprSpan,3,3074457345618258677,PARAM,Token *pRight,0
0,sqlite3ExprSpan,4,3074457345618258678,BLOCK,<empty>,0
0,sqlite3ExprSpan,5,3074457345618258679,assert,assert( pRight!=0 ),0
0,sqlite3ExprSpan,6,3074457345618258680,notEquals,pRight!=0,1
0,sqlite3ExprSpan,7,3074457345618258681,IDENTIFIER,pRight,0
0,sqlite3ExprSpan,8,3074457345618258682,LITERAL,0,0
0,sqlite3ExprSpan,9,3074457345618258683,assert,assert( pLeft!=0 ),0
0,sqlite3ExprSpan,10,3074457345618258684,notEquals,pLeft!=0,1
0,sqlite3ExprSpan,11,3074457345618258685,IDENTIFIER,pLeft,0
0,sqlite3ExprSpan,12,3074457345618258686,LITERAL,0,0
0,sqlite3ExprSpan,13,3074457345618258687,CONTROL_STRUCTURE,if (!sqlite3MallocFailed() && pRight->z && pLeft->z),0
0,sqlite3ExprSpan,14,3074457345618258688,logicalAnd,!sqlite3MallocFailed() && pRight->z && pLeft->z,1
0,sqlite3ExprSpan,15,3074457345618258689,logicalAnd,!sqlite3MallocFailed() && pRight->z,1
0,sqlite3ExprSpan,16,3074457345618258690,logicalNot,!sqlite3MallocFailed(),1
0,sqlite3ExprSpan,17,3074457345618258691,sqlite3MallocFailed,sqlite3MallocFailed(),0
0,sqlite3ExprSpan,18,3074457345618258692,indirectFieldAccess,pRight->z,1
0,sqlite3ExprSpan,19,3074457345618258693,IDENTIFIER,pRight,0
0,sqlite3ExprSpan,20,3074457345618258694,FIELD_IDENTIFIER,z,0
0,sqlite3ExprSpan,21,3074457345618258695,indirectFieldAccess,pLeft->z,1
0,sqlite3ExprSpan,22,3074457345618258696,IDENTIFIER,pLeft,0
0,sqlite3ExprSpan,23,3074457345618258697,FIELD_IDENTIFIER,z,0
0,sqlite3ExprSpan,24,3074457345618258698,BLOCK,<empty>,0
0,sqlite3ExprSpan,25,3074457345618258699,assert,assert( pLeft->dyn==0 || pLeft->z[pLeft->n]==0 ),0
0,sqlite3ExprSpan,26,3074457345618258700,logicalOr,pLeft->dyn==0 || pLeft->z[pLeft->n]==0,1
0,sqlite3ExprSpan,27,3074457345618258701,equals,pLeft->dyn==0,1
0,sqlite3ExprSpan,28,3074457345618258702,indirectFieldAccess,pLeft->dyn,1
0,sqlite3ExprSpan,29,3074457345618258703,IDENTIFIER,pLeft,0
0,sqlite3ExprSpan,30,3074457345618258704,FIELD_IDENTIFIER,dyn,0
0,sqlite3ExprSpan,31,3074457345618258705,LITERAL,0,0
0,sqlite3ExprSpan,32,3074457345618258706,equals,pLeft->z[pLeft->n]==0,1
