,function_name,id,number,first,next,type
0,remove_marked_cache_entries,0,3074457345618258674,METHOD,void remove_marked_cache_entries (struct index_state *istate),0
0,remove_marked_cache_entries,1,3074457345618258675,PARAM,struct index_state *istate,0
0,remove_marked_cache_entries,2,3074457345618258676,BLOCK,<empty>,0
0,remove_marked_cache_entries,3,3074457345618258677,LOCAL,struct cache_entry** ce_array,0
0,remove_marked_cache_entries,4,3074457345618258678,assignment,**ce_array = istate->cache,1
0,remove_marked_cache_entries,5,3074457345618258679,IDENTIFIER,ce_array,0
0,remove_marked_cache_entries,6,3074457345618258680,indirectFieldAccess,istate->cache,1
0,remove_marked_cache_entries,7,3074457345618258681,IDENTIFIER,istate,0
0,remove_marked_cache_entries,8,3074457345618258682,FIELD_IDENTIFIER,cache,0
0,remove_marked_cache_entries,9,3074457345618258683,LOCAL,unsigned int i,0
0,remove_marked_cache_entries,10,3074457345618258684,LOCAL,unsigned int j,0
0,remove_marked_cache_entries,11,3074457345618258685,LOCAL,gboolean removed,0
0,remove_marked_cache_entries,12,3074457345618258686,assignment,removed = FALSE,1
0,remove_marked_cache_entries,13,3074457345618258687,IDENTIFIER,removed,0
0,remove_marked_cache_entries,14,3074457345618258688,IDENTIFIER,FALSE,0
0,remove_marked_cache_entries,15,3074457345618258689,CONTROL_STRUCTURE,for (i = j = 0;i < istate->cache_nr;i++),0
0,remove_marked_cache_entries,16,3074457345618258690,assignment,i = j = 0,1
0,remove_marked_cache_entries,17,3074457345618258691,IDENTIFIER,i,0
0,remove_marked_cache_entries,18,3074457345618258692,assignment,j = 0,1
0,remove_marked_cache_entries,19,3074457345618258693,IDENTIFIER,j,0
0,remove_marked_cache_entries,20,3074457345618258694,LITERAL,0,0
0,remove_marked_cache_entries,21,3074457345618258695,lessThan,i < istate->cache_nr,1
0,remove_marked_cache_entries,22,3074457345618258696,IDENTIFIER,i,0
0,remove_marked_cache_entries,23,3074457345618258697,indirectFieldAccess,istate->cache_nr,1
0,remove_marked_cache_entries,24,3074457345618258698,IDENTIFIER,istate,0
0,remove_marked_cache_entries,25,3074457345618258699,FIELD_IDENTIFIER,cache_nr,0
0,remove_marked_cache_entries,26,3074457345618258700,postIncrement,i++,1
0,remove_marked_cache_entries,27,3074457345618258701,IDENTIFIER,i,0
0,remove_marked_cache_entries,28,3074457345618258702,BLOCK,<empty>,0
0,remove_marked_cache_entries,29,3074457345618258703,CONTROL_STRUCTURE,if (ce_array[i]->ce_flags & CE_REMOVE),0
0,remove_marked_cache_entries,30,3074457345618258704,and,ce_array[i]->ce_flags & CE_REMOVE,1
0,remove_marked_cache_entries,31,3074457345618258705,indirectFieldAccess,ce_array[i]->ce_flags,1
0,remove_marked_cache_entries,32,3074457345618258706,indirectIndexAccess,ce_array[i],1
0,remove_marked_cache_entries,33,3074457345618258707,IDENTIFIER,ce_array,0
0,remove_marked_cache_entries,34,3074457345618258708,IDENTIFIER,i,0
0,remove_marked_cache_entries,35,3074457345618258709,FIELD_IDENTIFIER,ce_flags,0
0,remove_marked_cache_entries,36,3074457345618258710,IDENTIFIER,CE_REMOVE,0
0,remove_marked_cache_entries,37,3074457345618258711,BLOCK,<empty>,0
0,remove_marked_cache_entries,38,3074457345618258712,remove_name_hash,"remove_name_hash(istate, ce_array[i])",0
0,remove_marked_cache_entries,39,3074457345618258713,IDENTIFIER,istate,0
0,remove_marked_cache_entries,40,3074457345618258714,indirectIndexAccess,ce_array[i],1
0,remove_marked_cache_entries,41,3074457345618258715,IDENTIFIER,ce_array,0
0,remove_marked_cache_entries,42,3074457345618258716,IDENTIFIER,i,0
0,remove_marked_cache_entries,43,3074457345618258717,cache_entry_free,cache_entry_free (ce_array[i]),0
0,remove_marked_cache_entries,44,3074457345618258718,indirectIndexAccess,ce_array[i],1
0,remove_marked_cache_entries,45,3074457345618258719,IDENTIFIER,ce_array,0
0,remove_marked_cache_entries,46,3074457345618258720,IDENTIFIER,i,0
0,remove_marked_cache_entries,47,3074457345618258721,assignment,removed = TRUE,1
0,remove_marked_cache_entries,48,3074457345618258722,IDENTIFIER,removed,0
0,remove_marked_cache_entries,49,3074457345618258723,IDENTIFIER,TRUE,0
0,remove_marked_cache_entries,50,3074457345618258724,CONTROL_STRUCTURE,else,0
0,remove_marked_cache_entries,51,3074457345618258725,BLOCK,<empty>,0
0,remove_marked_cache_entries,52,3074457345618258726,assignment,ce_array[j++] = ce_array[i],1
0,remove_marked_cache_entries,53,3074457345618258727,indirectIndexAccess,ce_array[j++],1
0,remove_marked_cache_entries,54,3074457345618258728,IDENTIFIER,ce_array,0
0,remove_marked_cache_entries,55,3074457345618258729,postIncrement,j++,1
0,remove_marked_cache_entries,56,3074457345618258730,IDENTIFIER,j,0
0,remove_marked_cache_entries,57,3074457345618258731,indirectIndexAccess,ce_array[i],1
0,remove_marked_cache_entries,58,3074457345618258732,IDENTIFIER,ce_array,0
0,remove_marked_cache_entries,59,3074457345618258733,IDENTIFIER,i,0
0,remove_marked_cache_entries,60,3074457345618258734,CONTROL_STRUCTURE,if (removed),0
0,remove_marked_cache_entries,61,3074457345618258735,IDENTIFIER,removed,0
0,remove_marked_cache_entries,62,3074457345618258736,BLOCK,<empty>,0
0,remove_marked_cache_entries,63,3074457345618258737,assignment,istate->cache_changed = 1,1
0,remove_marked_cache_entries,64,3074457345618258738,indirectFieldAccess,istate->cache_changed,1
0,remove_marked_cache_entries,65,3074457345618258739,IDENTIFIER,istate,0
0,remove_marked_cache_entries,66,3074457345618258740,FIELD_IDENTIFIER,cache_changed,0
0,remove_marked_cache_entries,67,3074457345618258741,LITERAL,1,0
0,remove_marked_cache_entries,68,3074457345618258742,assignment,istate->cache_nr = j,1
0,remove_marked_cache_entries,69,3074457345618258743,indirectFieldAccess,istate->cache_nr,1
0,remove_marked_cache_entries,70,3074457345618258744,IDENTIFIER,istate,0
0,remove_marked_cache_entries,71,3074457345618258745,FIELD_IDENTIFIER,cache_nr,0
0,remove_marked_cache_entries,72,3074457345618258746,IDENTIFIER,j,0
0,remove_marked_cache_entries,73,3074457345618258747,METHOD_RETURN,void,0
