,function_name,id,number,first,next,type
0,writeArrayContents,0,3074457345618258674,METHOD,"void writeArrayContents (const KSCrashReportWriter* const writer,const char* const key,const uintptr_t objectAddress,int* limit)",0
0,writeArrayContents,1,3074457345618258675,PARAM,const KSCrashReportWriter* const writer,0
0,writeArrayContents,2,3074457345618258676,PARAM,const char* const key,0
0,writeArrayContents,3,3074457345618258677,PARAM,const uintptr_t objectAddress,0
0,writeArrayContents,4,3074457345618258678,PARAM,int* limit,0
0,writeArrayContents,5,3074457345618258679,BLOCK,<empty>,0
0,writeArrayContents,6,3074457345618258680,LOCAL,const void* object,0
0,writeArrayContents,7,3074457345618258681,assignment,* object = (const void*)objectAddress,1
0,writeArrayContents,8,3074457345618258682,IDENTIFIER,object,0
0,writeArrayContents,9,3074457345618258683,cast,(const void*)objectAddress,1
0,writeArrayContents,10,3074457345618258684,UNKNOWN,const void*,0
0,writeArrayContents,11,3074457345618258685,IDENTIFIER,objectAddress,0
0,writeArrayContents,12,3074457345618258686,LOCAL,uintptr_t firstObject,0
0,writeArrayContents,13,3074457345618258687,assignment,firstObject = 0,1
0,writeArrayContents,14,3074457345618258688,IDENTIFIER,firstObject,0
0,writeArrayContents,15,3074457345618258689,LITERAL,0,0
0,writeArrayContents,16,3074457345618258690,CONTROL_STRUCTURE,"if (ksobjc_arrayContents(object, &firstObject, 1) == 1)",0
0,writeArrayContents,17,3074457345618258691,equals,"ksobjc_arrayContents(object, &firstObject, 1) == 1",1
0,writeArrayContents,18,3074457345618258692,ksobjc_arrayContents,"ksobjc_arrayContents(object, &firstObject, 1)",0
0,writeArrayContents,19,3074457345618258693,IDENTIFIER,object,0
0,writeArrayContents,20,3074457345618258694,addressOf,&firstObject,1
0,writeArrayContents,21,3074457345618258695,IDENTIFIER,firstObject,0
0,writeArrayContents,22,3074457345618258696,LITERAL,1,0
0,writeArrayContents,23,3074457345618258697,LITERAL,1,0
0,writeArrayContents,24,3074457345618258698,BLOCK,<empty>,0
0,writeArrayContents,25,3074457345618258699,writeMemoryContents,"writeMemoryContents(writer, key, firstObject, limit)",0
0,writeArrayContents,26,3074457345618258700,IDENTIFIER,writer,0
0,writeArrayContents,27,3074457345618258701,IDENTIFIER,key,0
0,writeArrayContents,28,3074457345618258702,IDENTIFIER,firstObject,0
0,writeArrayContents,29,3074457345618258703,IDENTIFIER,limit,0
0,writeArrayContents,30,3074457345618258704,METHOD_RETURN,void,0
