,function_name,id,number,first,next,type
0,rabin_checksum,0,3074457345618258674,METHOD,"unsigned int rabin_checksum (char *buf,int len)",0
0,rabin_checksum,1,3074457345618258675,PARAM,char *buf,0
0,rabin_checksum,2,3074457345618258676,PARAM,int len,0
0,rabin_checksum,3,3074457345618258677,BLOCK,<empty>,0
0,rabin_checksum,4,3074457345618258678,LOCAL,int i,0
0,rabin_checksum,5,3074457345618258679,LOCAL,unsigned int sum,0
0,rabin_checksum,6,3074457345618258680,assignment,sum = 0,1
0,rabin_checksum,7,3074457345618258681,IDENTIFIER,sum,0
0,rabin_checksum,8,3074457345618258682,LITERAL,0,0
0,rabin_checksum,9,3074457345618258683,CONTROL_STRUCTURE,for (i = 0;i < len;++i),0
0,rabin_checksum,10,3074457345618258684,assignment,i = 0,1
0,rabin_checksum,11,3074457345618258685,IDENTIFIER,i,0
0,rabin_checksum,12,3074457345618258686,LITERAL,0,0
0,rabin_checksum,13,3074457345618258687,lessThan,i < len,1
0,rabin_checksum,14,3074457345618258688,IDENTIFIER,i,0
0,rabin_checksum,15,3074457345618258689,IDENTIFIER,len,0
0,rabin_checksum,16,3074457345618258690,preIncrement,++i,1
0,rabin_checksum,17,3074457345618258691,IDENTIFIER,i,0
0,rabin_checksum,18,3074457345618258692,BLOCK,<empty>,0
0,rabin_checksum,19,3074457345618258693,assignment,"sum = rabin_rolling_checksum (sum, len, 0, buf[i])",1
0,rabin_checksum,20,3074457345618258694,IDENTIFIER,sum,0
0,rabin_checksum,21,3074457345618258695,rabin_rolling_checksum,"rabin_rolling_checksum (sum, len, 0, buf[i])",0
0,rabin_checksum,22,3074457345618258696,IDENTIFIER,sum,0
0,rabin_checksum,23,3074457345618258697,IDENTIFIER,len,0
0,rabin_checksum,24,3074457345618258698,LITERAL,0,0
0,rabin_checksum,25,3074457345618258699,indirectIndexAccess,buf[i],1
0,rabin_checksum,26,3074457345618258700,IDENTIFIER,buf,0
0,rabin_checksum,27,3074457345618258701,IDENTIFIER,i,0
0,rabin_checksum,28,3074457345618258702,RETURN,return sum;,0
0,rabin_checksum,29,3074457345618258703,IDENTIFIER,sum,0
0,rabin_checksum,30,3074457345618258704,METHOD_RETURN,unsigned int,0
