,function_name,id,number,first,next,type
0,sqlite3ExprIsConstantOrFunction,0,3074457345618258674,METHOD,int sqlite3ExprIsConstantOrFunction (Expr *p),0
0,sqlite3ExprIsConstantOrFunction,1,3074457345618258675,PARAM,Expr *p,0
0,sqlite3ExprIsConstantOrFunction,2,3074457345618258676,BLOCK,<empty>,0
0,sqlite3ExprIsConstantOrFunction,3,3074457345618258677,LOCAL,int isConst,0
0,sqlite3ExprIsConstantOrFunction,4,3074457345618258678,assignment,isConst = 2,1
0,sqlite3ExprIsConstantOrFunction,5,3074457345618258679,IDENTIFIER,isConst,0
0,sqlite3ExprIsConstantOrFunction,6,3074457345618258680,LITERAL,2,0
0,sqlite3ExprIsConstantOrFunction,7,3074457345618258681,walkExprTree,"walkExprTree(p, exprNodeIsConstant, &isConst)",0
0,sqlite3ExprIsConstantOrFunction,8,3074457345618258682,IDENTIFIER,p,0
0,sqlite3ExprIsConstantOrFunction,9,3074457345618258683,IDENTIFIER,exprNodeIsConstant,0
0,sqlite3ExprIsConstantOrFunction,10,3074457345618258684,addressOf,&isConst,1
0,sqlite3ExprIsConstantOrFunction,11,3074457345618258685,IDENTIFIER,isConst,0
0,sqlite3ExprIsConstantOrFunction,12,3074457345618258686,RETURN,return isConst!=0;,0
0,sqlite3ExprIsConstantOrFunction,13,3074457345618258687,notEquals,isConst!=0,1
0,sqlite3ExprIsConstantOrFunction,14,3074457345618258688,IDENTIFIER,isConst,0
0,sqlite3ExprIsConstantOrFunction,15,3074457345618258689,LITERAL,0,0
0,sqlite3ExprIsConstantOrFunction,16,3074457345618258690,METHOD_RETURN,int,0
