,function_name,id,number,first,next,type
0,unixWrite,0,3074457345618258674,METHOD,"int unixWrite (OsFile *id,const void *pBuf,int amt)",0
0,unixWrite,1,3074457345618258675,PARAM,OsFile *id,0
0,unixWrite,2,3074457345618258676,PARAM,const void *pBuf,0
0,unixWrite,3,3074457345618258677,PARAM,int amt,0
0,unixWrite,4,3074457345618258678,BLOCK,<empty>,0
0,unixWrite,5,3074457345618258679,LOCAL,int wrote,0
0,unixWrite,6,3074457345618258680,assignment,wrote = 0,1
0,unixWrite,7,3074457345618258681,IDENTIFIER,wrote,0
0,unixWrite,8,3074457345618258682,LITERAL,0,0
0,unixWrite,9,3074457345618258683,assert,assert( id ),0
0,unixWrite,10,3074457345618258684,IDENTIFIER,id,0
0,unixWrite,11,3074457345618258685,assert,assert( amt>0 ),0
0,unixWrite,12,3074457345618258686,greaterThan,amt>0,1
0,unixWrite,13,3074457345618258687,IDENTIFIER,amt,0
0,unixWrite,14,3074457345618258688,LITERAL,0,0
0,unixWrite,15,3074457345618258689,SimulateIOError,SimulateIOError(SQLITE_IOERR),0
0,unixWrite,16,3074457345618258690,IDENTIFIER,SQLITE_IOERR,0
0,unixWrite,17,3074457345618258691,IDENTIFIER,SimulateDiskfullError,0
0,unixWrite,18,3074457345618258692,IDENTIFIER,TIMER_START,0
0,unixWrite,19,3074457345618258693,CONTROL_STRUCTURE,"while (amt>0 && (wrote = seekAndWrite((unixFile*)id, pBuf, amt))>0)",0
0,unixWrite,20,3074457345618258694,logicalAnd,"amt>0 && (wrote = seekAndWrite((unixFile*)id, pBuf, amt))>0",1
0,unixWrite,21,3074457345618258695,greaterThan,amt>0,1
0,unixWrite,22,3074457345618258696,IDENTIFIER,amt,0
0,unixWrite,23,3074457345618258697,LITERAL,0,0
0,unixWrite,24,3074457345618258698,greaterThan,"(wrote = seekAndWrite((unixFile*)id, pBuf, amt))>0",1
0,unixWrite,25,3074457345618258699,assignment,"wrote = seekAndWrite((unixFile*)id, pBuf, amt)",1
0,unixWrite,26,3074457345618258700,IDENTIFIER,wrote,0
0,unixWrite,27,3074457345618258701,seekAndWrite,"seekAndWrite((unixFile*)id, pBuf, amt)",0
0,unixWrite,28,3074457345618258702,cast,(unixFile*)id,1
0,unixWrite,29,3074457345618258703,UNKNOWN,unixFile*,0
0,unixWrite,30,3074457345618258704,IDENTIFIER,id,0
0,unixWrite,31,3074457345618258705,IDENTIFIER,pBuf,0
0,unixWrite,32,3074457345618258706,IDENTIFIER,amt,0
0,unixWrite,33,3074457345618258707,LITERAL,0,0
0,unixWrite,34,3074457345618258708,BLOCK,<empty>,0
0,unixWrite,35,3074457345618258709,assignmentMinus,amt -= wrote,1
0,unixWrite,36,3074457345618258710,IDENTIFIER,amt,0
0,unixWrite,37,3074457345618258711,IDENTIFIER,wrote,0
0,unixWrite,38,3074457345618258712,assignment,pBuf = &((char*)pBuf)[wrote],1
0,unixWrite,39,3074457345618258713,IDENTIFIER,pBuf,0
0,unixWrite,40,3074457345618258714,addressOf,&((char*)pBuf)[wrote],1
0,unixWrite,41,3074457345618258715,indirectIndexAccess,((char*)pBuf)[wrote],1
0,unixWrite,42,3074457345618258716,cast,(char*)pBuf,1
0,unixWrite,43,3074457345618258717,UNKNOWN,char*,0
0,unixWrite,44,3074457345618258718,IDENTIFIER,pBuf,0
0,unixWrite,45,3074457345618258719,IDENTIFIER,wrote,0
0,unixWrite,46,3074457345618258720,IDENTIFIER,TIMER_END,0
0,unixWrite,47,3074457345618258721,TRACE5,"TRACE5(""WRITE   %-3d %5d %7d %d\n"", ((unixFile*)id)->h, wrote,   last_page, TIMER_ELAPSED)",0
0,unixWrite,48,3074457345618258722,LITERAL,"""WRITE   %-3d %5d %7d %d\n""",0
0,unixWrite,49,3074457345618258723,indirectFieldAccess,((unixFile*)id)->h,1
0,unixWrite,50,3074457345618258724,cast,(unixFile*)id,1
0,unixWrite,51,3074457345618258725,UNKNOWN,unixFile*,0
0,unixWrite,52,3074457345618258726,IDENTIFIER,id,0
0,unixWrite,53,3074457345618258727,FIELD_IDENTIFIER,h,0
0,unixWrite,54,3074457345618258728,IDENTIFIER,wrote,0
0,unixWrite,55,3074457345618258729,IDENTIFIER,last_page,0
0,unixWrite,56,3074457345618258730,IDENTIFIER,TIMER_ELAPSED,0
0,unixWrite,57,3074457345618258731,SEEK,SEEK(0),0
0,unixWrite,58,3074457345618258732,LITERAL,0,0
0,unixWrite,59,3074457345618258733,CONTROL_STRUCTURE,if (amt>0),0
0,unixWrite,60,3074457345618258734,greaterThan,amt>0,1
0,unixWrite,61,3074457345618258735,IDENTIFIER,amt,0
0,unixWrite,62,3074457345618258736,LITERAL,0,0
0,unixWrite,63,3074457345618258737,BLOCK,<empty>,0
0,unixWrite,64,3074457345618258738,RETURN,return SQLITE_FULL;,0
0,unixWrite,65,3074457345618258739,IDENTIFIER,SQLITE_FULL,0
0,unixWrite,66,3074457345618258740,RETURN,return SQLITE_OK;,0
0,unixWrite,67,3074457345618258741,IDENTIFIER,SQLITE_OK,0
0,unixWrite,68,3074457345618258742,METHOD_RETURN,int,0
