,function_name,id,number,first,next,type
0,addEscapedString,0,3074457345618258674,METHOD,"int addEscapedString (KSJSONEncodeContext* const context,const char* restrict const string,int length)",0
0,addEscapedString,1,3074457345618258675,PARAM,KSJSONEncodeContext* const context,0
0,addEscapedString,2,3074457345618258676,PARAM,const char* restrict const string,0
0,addEscapedString,3,3074457345618258677,PARAM,int length,0
0,addEscapedString,4,3074457345618258678,BLOCK,<empty>,0
0,addEscapedString,5,3074457345618258679,LOCAL,int result,0
0,addEscapedString,6,3074457345618258680,assignment,result = KSJSON_OK,1
0,addEscapedString,7,3074457345618258681,IDENTIFIER,result,0
0,addEscapedString,8,3074457345618258682,IDENTIFIER,KSJSON_OK,0
0,addEscapedString,9,3074457345618258683,LOCAL,int offset,0
0,addEscapedString,10,3074457345618258684,assignment,offset = 0,1
0,addEscapedString,11,3074457345618258685,IDENTIFIER,offset,0
0,addEscapedString,12,3074457345618258686,LITERAL,0,0
0,addEscapedString,13,3074457345618258687,CONTROL_STRUCTURE,while (offset < length),0
0,addEscapedString,14,3074457345618258688,lessThan,offset < length,1
0,addEscapedString,15,3074457345618258689,IDENTIFIER,offset,0
0,addEscapedString,16,3074457345618258690,IDENTIFIER,length,0
0,addEscapedString,17,3074457345618258691,BLOCK,<empty>,0
0,addEscapedString,18,3074457345618258692,LOCAL,int toAdd,0
0,addEscapedString,19,3074457345618258693,assignment,toAdd = length - offset,1
0,addEscapedString,20,3074457345618258694,IDENTIFIER,toAdd,0
0,addEscapedString,21,3074457345618258695,subtraction,length - offset,1
0,addEscapedString,22,3074457345618258696,IDENTIFIER,length,0
0,addEscapedString,23,3074457345618258697,IDENTIFIER,offset,0
0,addEscapedString,24,3074457345618258698,unlikely_if,unlikely_if(toAdd > KSJSONCODEC_WorkBufferSize / 2),0
0,addEscapedString,25,3074457345618258699,greaterThan,toAdd > KSJSONCODEC_WorkBufferSize / 2,1
0,addEscapedString,26,3074457345618258700,IDENTIFIER,toAdd,0
0,addEscapedString,27,3074457345618258701,division,KSJSONCODEC_WorkBufferSize / 2,1
0,addEscapedString,28,3074457345618258702,IDENTIFIER,KSJSONCODEC_WorkBufferSize,0
0,addEscapedString,29,3074457345618258703,LITERAL,2,0
0,addEscapedString,30,3074457345618258704,UNKNOWN,),0
0,addEscapedString,31,3074457345618258705,BLOCK,<empty>,0
0,addEscapedString,32,3074457345618258706,assignment,toAdd = KSJSONCODEC_WorkBufferSize / 2,1
0,addEscapedString,33,3074457345618258707,IDENTIFIER,toAdd,0
0,addEscapedString,34,3074457345618258708,division,KSJSONCODEC_WorkBufferSize / 2,1
0,addEscapedString,35,3074457345618258709,IDENTIFIER,KSJSONCODEC_WorkBufferSize,0
0,addEscapedString,36,3074457345618258710,LITERAL,2,0
0,addEscapedString,37,3074457345618258711,assignment,"result = appendEscapedString(context, string + offset, toAdd)",1
0,addEscapedString,38,3074457345618258712,IDENTIFIER,result,0
0,addEscapedString,39,3074457345618258713,appendEscapedString,"appendEscapedString(context, string + offset, toAdd)",0
0,addEscapedString,40,3074457345618258714,IDENTIFIER,context,0
0,addEscapedString,41,3074457345618258715,addition,string + offset,1
0,addEscapedString,42,3074457345618258716,IDENTIFIER,string,0
0,addEscapedString,43,3074457345618258717,IDENTIFIER,offset,0
0,addEscapedString,44,3074457345618258718,IDENTIFIER,toAdd,0
0,addEscapedString,45,3074457345618258719,unlikely_if,unlikely_if(result != KSJSON_OK),0
0,addEscapedString,46,3074457345618258720,notEquals,result != KSJSON_OK,1
0,addEscapedString,47,3074457345618258721,IDENTIFIER,result,0
0,addEscapedString,48,3074457345618258722,IDENTIFIER,KSJSON_OK,0
0,addEscapedString,49,3074457345618258723,UNKNOWN,),0
0,addEscapedString,50,3074457345618258724,BLOCK,<empty>,0
0,addEscapedString,51,3074457345618258725,CONTROL_STRUCTURE,break;,0
0,addEscapedString,52,3074457345618258726,assignmentPlus,offset += toAdd,1
0,addEscapedString,53,3074457345618258727,IDENTIFIER,offset,0
0,addEscapedString,54,3074457345618258728,IDENTIFIER,toAdd,0
0,addEscapedString,55,3074457345618258729,RETURN,return result;,0
0,addEscapedString,56,3074457345618258730,IDENTIFIER,result,0
0,addEscapedString,57,3074457345618258731,METHOD_RETURN,int,0
