,function_name,id,number,first,next,type
0,addAggInfoFunc,0,3074457345618258674,METHOD,int addAggInfoFunc (AggInfo *pInfo),0
0,addAggInfoFunc,1,3074457345618258675,PARAM,AggInfo *pInfo,0
0,addAggInfoFunc,2,3074457345618258676,BLOCK,<empty>,0
0,addAggInfoFunc,3,3074457345618258677,LOCAL,int i,0
0,addAggInfoFunc,4,3074457345618258678,assignment,"i = sqlite3ArrayAllocate((void**)&pInfo->aFunc, sizeof(pInfo->aFunc[0]), 2)",1
0,addAggInfoFunc,5,3074457345618258679,IDENTIFIER,i,0
0,addAggInfoFunc,6,3074457345618258680,sqlite3ArrayAllocate,"sqlite3ArrayAllocate((void**)&pInfo->aFunc, sizeof(pInfo->aFunc[0]), 2)",0
0,addAggInfoFunc,7,3074457345618258681,cast,(void**)&pInfo->aFunc,1
0,addAggInfoFunc,8,3074457345618258682,UNKNOWN,void**,0
0,addAggInfoFunc,9,3074457345618258683,addressOf,&pInfo->aFunc,1
0,addAggInfoFunc,10,3074457345618258684,indirectFieldAccess,pInfo->aFunc,1
0,addAggInfoFunc,11,3074457345618258685,IDENTIFIER,pInfo,0
0,addAggInfoFunc,12,3074457345618258686,FIELD_IDENTIFIER,aFunc,0
0,addAggInfoFunc,13,3074457345618258687,sizeOf,sizeof(pInfo->aFunc[0]),1
0,addAggInfoFunc,14,3074457345618258688,indirectIndexAccess,pInfo->aFunc[0],1
0,addAggInfoFunc,15,3074457345618258689,indirectFieldAccess,pInfo->aFunc,1
0,addAggInfoFunc,16,3074457345618258690,IDENTIFIER,pInfo,0
0,addAggInfoFunc,17,3074457345618258691,FIELD_IDENTIFIER,aFunc,0
0,addAggInfoFunc,18,3074457345618258692,LITERAL,0,0
0,addAggInfoFunc,19,3074457345618258693,LITERAL,2,0
0,addAggInfoFunc,20,3074457345618258694,CONTROL_STRUCTURE,if (i<0),0
0,addAggInfoFunc,21,3074457345618258695,lessThan,i<0,1
0,addAggInfoFunc,22,3074457345618258696,IDENTIFIER,i,0
0,addAggInfoFunc,23,3074457345618258697,LITERAL,0,0
0,addAggInfoFunc,24,3074457345618258698,BLOCK,<empty>,0
0,addAggInfoFunc,25,3074457345618258699,RETURN,return -1;,0
0,addAggInfoFunc,26,3074457345618258700,minus,-1,1
0,addAggInfoFunc,27,3074457345618258701,LITERAL,1,0
0,addAggInfoFunc,28,3074457345618258702,RETURN,return i;,0
0,addAggInfoFunc,29,3074457345618258703,IDENTIFIER,i,0
0,addAggInfoFunc,30,3074457345618258704,METHOD_RETURN,int,0
