,function_name,id,number,first,next,type
0,yy_syntax_error,0,3074457345618258674,METHOD,"void yy_syntax_error (yyParser *yypParser,int yymajor,YYMINORTYPE yyminor)",0
0,yy_syntax_error,1,3074457345618258675,PARAM,yyParser *yypParser,0
0,yy_syntax_error,2,3074457345618258676,PARAM,int yymajor,0
0,yy_syntax_error,3,3074457345618258677,PARAM,YYMINORTYPE yyminor,0
0,yy_syntax_error,4,3074457345618258678,BLOCK,<empty>,0
0,yy_syntax_error,5,3074457345618258679,IDENTIFIER,sqlite3ParserARG_FETCH,0
0,yy_syntax_error,6,3074457345618258680,CONTROL_STRUCTURE,if (pParse->zErrMsg==0),0
0,yy_syntax_error,7,3074457345618258681,equals,pParse->zErrMsg==0,1
0,yy_syntax_error,8,3074457345618258682,indirectFieldAccess,pParse->zErrMsg,1
0,yy_syntax_error,9,3074457345618258683,IDENTIFIER,pParse,0
0,yy_syntax_error,10,3074457345618258684,FIELD_IDENTIFIER,zErrMsg,0
0,yy_syntax_error,11,3074457345618258685,LITERAL,0,0
0,yy_syntax_error,12,3074457345618258686,BLOCK,<empty>,0
0,yy_syntax_error,13,3074457345618258687,CONTROL_STRUCTURE,if ((yyminor.yy0).z[0]),0
0,yy_syntax_error,14,3074457345618258688,TOKEN,TOKEN.z[0],0
0,yy_syntax_error,15,3074457345618258689,BLOCK,<empty>,0
0,yy_syntax_error,16,3074457345618258690,indirectIndexAccess,(yyminor.yy0).z[0],1
0,yy_syntax_error,17,3074457345618258691,fieldAccess,(yyminor.yy0).z,1
0,yy_syntax_error,18,3074457345618258692,fieldAccess,yyminor.yy0,1
0,yy_syntax_error,19,3074457345618258693,IDENTIFIER,yyminor,0
0,yy_syntax_error,20,3074457345618258694,FIELD_IDENTIFIER,yy0,0
0,yy_syntax_error,21,3074457345618258695,FIELD_IDENTIFIER,z,0
0,yy_syntax_error,22,3074457345618258696,LITERAL,0,0
0,yy_syntax_error,23,3074457345618258697,BLOCK,<empty>,0
0,yy_syntax_error,24,3074457345618258698,sqlite3ErrorMsg,"sqlite3ErrorMsg(pParse, ""near \""%T\"": syntax error"", &TOKEN)",0
0,yy_syntax_error,25,3074457345618258699,IDENTIFIER,pParse,0
0,yy_syntax_error,26,3074457345618258700,LITERAL,"""near \""%T\"": syntax error""",0
0,yy_syntax_error,27,3074457345618258701,addressOf,&TOKEN,1
0,yy_syntax_error,28,3074457345618258702,fieldAccess,yyminor.yy0,1
0,yy_syntax_error,29,3074457345618258703,IDENTIFIER,yyminor,0
0,yy_syntax_error,30,3074457345618258704,FIELD_IDENTIFIER,yy0,0
0,yy_syntax_error,31,3074457345618258705,CONTROL_STRUCTURE,else,0
0,yy_syntax_error,32,3074457345618258706,BLOCK,<empty>,0
0,yy_syntax_error,33,3074457345618258707,sqlite3ErrorMsg,"sqlite3ErrorMsg(pParse, ""incomplete SQL statement"")",0
0,yy_syntax_error,34,3074457345618258708,IDENTIFIER,pParse,0
0,yy_syntax_error,35,3074457345618258709,LITERAL,"""incomplete SQL statement""",0
0,yy_syntax_error,36,3074457345618258710,IDENTIFIER,sqlite3ParserARG_STORE,0
0,yy_syntax_error,37,3074457345618258711,METHOD_RETURN,void,0
